year,number_trucks,hours,cost,description,animal_group,property_category,special_service_type_category,borough
2011,1,1,260,CAT TRAPPED,Cat,Dwelling,Animal rescue from water,Croydon
2011,1,1,260,CAT TRAPPED BEHIND WARDROBE,Cat,Dwelling,Other animal assistance,Wandsworth
2011,1,1,260,ASSIST RSPCA WITH KITTEN TRAPPED UNDER CAR,Cat,Road Vehicle,Animal rescue from height,Brent
2011,1,2,520,ASSIST  RSPCA WITH SEAGULL TRAPPED IN TREE,Bird,Outdoor,Animal rescue from height,Hounslow
2011,1,1,260,DOG TRAPPED BETWEEN WALLS,Dog,Dwelling,Other animal assistance,Hillingdon
2011,1,1,260,RUNNING CALL TO CAT STUCK BEHIND FRIDGE,Cat,Outdoor,Other animal assistance,Tower Hamlets
2011,1,2,520,CAT STUCK UNDER LIFT,Cat,Dwelling,Other animal assistance,Southwark
2011,1,1,260,DOG WITH HEAD STUCK BEHIND WASHING MACHINE,Dog,Dwelling,Other animal assistance,Bexley
2011,1,1,260,ASSIST RSPCA OFFICER WITH CAT UP TREE,Cat,Outdoor,Animal rescue from height,Lambeth
2011,1,1,260,ASSIST RSPCA TO RELEASE FOX IN BASEMENT,Fox,Dwelling,Other animal assistance,Hammersmith and Fulham
2011,1,1,260,DOG TRAPPED BETWEEN TWO FENCES,Dog,Outdoor Structure,Animal rescue from height,Barnet
2011,1,1,260,ASSIST RSPCA WITH CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Lambeth
2011,1,1,260,CAT TRAPPED IN ENGINE BAY,Cat,Road Vehicle,Other animal assistance,Lewisham
2011,1,1,260,SMALL ANIMAL RESCUE,Bird,Outdoor,Animal rescue from height,Greenwich
2011,1,2,520,BIRD TRAPPED IN WIRE,Bird,Outdoor,Animal rescue from height,City of London
2011,1,1,260,BIRD TRAPPED IN LOFT,Bird,Dwelling,Other animal assistance,Lambeth
2011,1,1,260,CAT STUCK BEHIND KITCHEN CORNER UNIT,Cat,Dwelling,Other animal assistance,Ealing
2011,1,1,260,CAT TRAPPED BETWEEN GATE AND WALL,Cat,Outdoor Structure,Animal rescue from below ground,Enfield
2011,1,1,260,PIGEONS TRAPPED UNDER NETTING,Bird,Dwelling,Animal rescue from height,Enfield
2011,1,1,260,CAT TRAPPED IN VENT,Cat,Dwelling,Animal rescue from below ground,Waltham Forest
2011,1,1,260,KITTEN TRAPPED BEHIND FRIDGE,Cat,Dwelling,Animal rescue from water,Havering
2011,1,1,260,ASSIST RSPCA WITH CAT IN TREE,Cat,Outdoor,Animal rescue from height,Brent
2011,1,1,260,UNKNOWN ANIMAL STUCK IN CHIMNEY,Bird,Dwelling,Animal rescue from height,Hillingdon
2011,1,2,520,HORSE STUCK IN DITCH,Horse,Outdoor,Other animal assistance,Bromley
2011,1,1,260,ANIMAL OR BIRD TRAPPED IN CHIMNEY,Bird,Dwelling,Other animal assistance,Hillingdon
2011,1,1,260,KITTEN TRAPPED IN HOLE,Cat,Dwelling,Other animal assistance,Barking and Dagenham
2011,1,1,260,CAT TRAPPED IN CAR ENGINE COMPARTMENT,Cat,Road Vehicle,Other animal assistance,Waltham Forest
2011,1,1,260,CAT STUCK ON ROOF,Cat,Dwelling,Animal rescue from height,Havering
2011,2,3,780,DEER TRAPPED UNDER CAR,Deer,Road Vehicle,Other animal assistance,Havering
2012,1,3,780,CAT STUCK BETWEEN TWO WALLS,Cat,Non Residential,Animal rescue from below ground,Redbridge
2012,1,1,260,CAT IN DISTRESS,Cat,Outdoor,Animal rescue from height,Camden
2012,1,1,260,CAT STUCK IN TREE,Cat,Dwelling,Animal rescue from height,Haringey
2012,1,1,260,INJURED DOG BEHIND FENCE BY RAILWAY LINE,Dog,Outdoor,Other animal assistance,Bexley
2012,1,2,520,INCOMPLETE CALL DOG TRAPPED UNDER TREE,Dog,Outdoor,Other animal assistance,Kingston upon Thames
2012,1,1,260,ASSIST RSPCA WITH KITTEN IN TREE,Cat,Outdoor,Animal rescue from water,Enfield
2012,1,1,260,CAT STUCK IN GARAGE,Cat,Dwelling,Other animal assistance,Camden
2012,1,1,260,DOG WITH HEAD TRAPPED IN RAILINGS,Dog,Outdoor Structure,Animal rescue from below ground,Richmond upon Thames
2012,1,1,260,ASSIST RSPCA TO RESCUE CAT IN TREE,Cat,Outdoor,Animal rescue from height,Lewisham
2012,1,1,260,DOG WITH JAW TRAPPED IN LIFT GRILL,Dog,Dwelling,Other animal assistance,Camden
2012,1,1,260,DOG TRAPPED BEHIND SHED,Dog,Non Residential,Other animal assistance,Hillingdon
2012,1,1,260,ASSIST RSPCA WITH CAT TRAPPED IN WIRING,Cat,Dwelling,Other animal assistance,Barnet
2012,1,1,260,CAT TRAPPED ON ROOF,Cat,Dwelling,Animal rescue from height,Hillingdon
2012,1,1,260,CAT STUCK UNDER FLOORBOARDS,Cat,Dwelling,Other animal assistance,Southwark
2012,1,1,260,RUNNING CALL TO KITTEN ON ROOF,Cat,Dwelling,Animal rescue from height,Barnet
2012,1,2,520,HORSE IN DITCH,Horse,Outdoor,Other animal assistance,Sutton
2012,1,1,260,ASSIST RSPCA WITH CAT STUCK IN TREE,Cat,Outdoor,Animal rescue from height,Ealing
2012,1,1,260,SQUIRREL TRAPPED ON ROOF,Squirrel,Non Residential,Animal rescue from height,Lewisham
2012,1,1,260,RCA TO CAT TRAPPED ON ROOF,Cat,Dwelling,Animal rescue from height,Enfield
2012,1,1,260,ASSIST RSPCA WITH TRAPPED PIGEON,Bird,Non Residential,Animal rescue from height,Haringey
2012,1,1,260,FOX TRAPPED BETWEEN FENCES,Fox,Outdoor Structure,Other animal assistance,Barnet
2012,1,1,260,BIRD TRAPPED DOWN CHIMNEY,Bird,Dwelling,Other animal assistance,Hackney
2012,1,1,260,PONY STUCK ON A FENCE,Horse,Outdoor,Other animal assistance,Bexley
2012,1,1,260,CAT TRAPPED BEHIND SHED,Cat,Dwelling,Other animal assistance,Newham
2012,1,1,260,INJURED BIRD ON ROOF OF HOUSE,Bird,Dwelling,Animal rescue from height,Enfield
2012,1,1,260,CAT TRAPPED IN WALL,Cat,Dwelling,Other animal assistance,Lewisham
2012,1,1,260,CAT TRAPPED BETWEEN WALL AND SHED,Cat,Outdoor Structure,Other animal assistance,Brent
2012,1,1,260,CAT TRAPPED UNDER BASEMENT GRILL,Cat,Non Residential,Animal rescue from below ground,Tower Hamlets
2012,1,1,260,CAT TRAPPED IN VENT,Cat,Outdoor,Animal rescue from height,Waltham Forest
2012,1,1,260,ASSIST RSPCA WITH PIGEON TRAPPED IN WIRE,Bird,Dwelling,Animal rescue from height,Bromley
2012,1,1,260,CAT STUCK UNDER FLOOR BOARDS,Cat,Dwelling,Animal rescue from below ground,Barnet
2012,1,1,260,DOG TRAPPED UNDER SHED,Dog,Dwelling,Other animal assistance,Hackney
2012,1,1,260,ASSIST RSPCA INSPECTOR WITH SWAN ON ROOF,Bird,Outdoor Structure,Animal rescue from height,Hammersmith and Fulham
2012,1,1,260,BIRD TRAPPED IN NETTING,Bird,Non Residential,Animal rescue from height,Kingston upon Thames
2012,1,1,260,FOX TRAPPED BETWEEN WALLS,Fox,Outdoor Structure,Other animal assistance,Brent
2012,1,1,260,CAT TRAPPED IN GARAGE,Cat,Non Residential,Other animal assistance,Newham
2012,1,1,260,CAT TRAPPED IN GUTTERING,Cat,Dwelling,Animal rescue from height,Kensington and Chelsea
2012,1,1,260,CAT TRAPPED IN BARBED WIRE,Cat,Dwelling,Animal rescue from height,Newham
2012,1,1,260,CAT STUCK UP TREE,Cat,Non Residential,Animal rescue from height,Haringey
2012,1,1,260,ASSIST RSPCA WITH CAT UP A TREE,Cat,Outdoor,Animal rescue from height,Wandsworth
2012,1,1,260,RUNNING CALL TO CAT ON ROOF,Cat,Dwelling,Animal rescue from height,Hackney
2012,1,1,260,CAT  TRAPPED IN FIREPLACE,Cat,Dwelling,Animal rescue from below ground,Lambeth
2012,1,1,260,SWANS TRAPPED IN POND,Bird,Outdoor,Animal rescue from water,Southwark
2012,1,1,260,DOG IN POND  WATER RESCUE LEVEL TWO,Dog,Outdoor,Animal rescue from water,Bromley
2012,1,1,260,DOG IN LAKE,Dog,Outdoor,Animal rescue from water,Bexley
2012,1,2,520,DOG IN CANAL UNDER ICE - LEVEL TWO WATER RESCUE IMPLEMENTED,Dog,Outdoor,Animal rescue from water,Ealing
2012,1,1,260,CAT TRAPPED IN BIN CHUTE ROOM,Cat,Outdoor Structure,Other animal assistance,Lambeth
2012,1,1,260,ASSIST RSPCA KITTEN STUCK IN TREE,Cat,Dwelling,Animal rescue from height,Sutton
2012,1,1,260,ASSIST  RSPCA  WITH CAT ON ROOF,Cat,Dwelling,Animal rescue from height,Hillingdon
2012,1,1,260,KITTEN STUCK UNDER FLOOR BOARDS,Cat,Dwelling,Other animal assistance,Redbridge
2012,1,1,260,ASSIST RSPCA WITH KITTEN IN TREE,Cat,Outdoor,Animal rescue from height,Enfield
2012,1,1,260,DOG IN RIVER,Dog,Outdoor,Animal rescue from water,Hounslow
2012,1,2,520,DOG UNDER ICE IN PARK,Dog,Outdoor,Animal rescue from water,Greenwich
2012,1,1,260,RUNNING CALL TO DOG TRAPPED IN CAR,Dog,Road Vehicle,Other animal assistance,Camden
2012,1,3,780,HORSE STUCK IN DITCH,Horse,Outdoor,Animal rescue from water,Havering
2012,1,3,780,HORSE IN DITCH,Horse,Outdoor,Animal rescue from water,Bexley
2012,2,3,780,DOG TRAPPED UNDER SHED,Dog,Dwelling,Animal rescue from below ground,Lambeth
2012,1,1,260,CAT TRAPPED BETWEEN HOUSES,Cat,Dwelling,Other animal assistance,Newham
2012,1,1,260,KITTEN TRAPPED BEHIND CABINET,Cat,Dwelling,Animal rescue from below ground,Redbridge
2012,1,2,520,ASSIST RSPCA WITH CAT UP TREE,Cat,Outdoor,Animal rescue from height,Redbridge
2012,1,1,260,CAT IN PRECARIOUS POSTION REQ BY RSPCA,Cat,Outdoor,Animal rescue from height,Sutton
2012,1,2,520,ELDERLY HORSE FALLEN AND IN DISTRESS,Horse,Non Residential,Other animal assistance,Havering
2012,1,1,260,DOG STUCK ON LEDGE OF ROOF,Dog,Dwelling,Animal rescue from height,Lewisham
2012,1,2,520,BIRD STUCK IN NETTING,Bird,Dwelling,Animal rescue from height,Islington
2012,1,1,260,CAT TRAPPED BETWEEN WALL  AND WARDROBE,Cat,Dwelling,Animal rescue from below ground,Croydon
2012,1,1,260,PUPPY TRAPPED BEHIND SINK,Dog,Dwelling,Other animal assistance,Barnet
2012,1,1,260,PARROT TRAPPED BEHIND FIREPLACE,Bird,Dwelling,Other animal assistance,ISLINGTON
2012,1,1,260,DOG WITH PAW CAUGHT IN RAILINGS,Dog,Dwelling,Other animal assistance,Islington
2012,1,2,520,HORSE UNABLE TO GET UP,Horse,Non Residential,Other animal assistance,Bromley
2012,1,1,260,PIDGEON TRAPPED  IN NETTING,Bird,Outdoor Structure,Animal rescue from height,Camden
2012,1,1,260,BIRD ENTANGLED IN STRING,Bird,Dwelling,Animal rescue from height,Bromley
2012,1,2,520,CAT STUCK IN CHIMNEY FLUE,Cat,Dwelling,Animal rescue from height,Merton
2012,1,1,260,CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Sutton
2012,1,1,260,TO ASSIST RSPCA,Bird,Non Residential,Animal rescue from height,Hammersmith and Fulham
2012,1,1,260,KITTEN BEHIND WALL,Cat,Dwelling,Other animal assistance,Tower Hamlets
2012,1,2,520,ASSIST RSPCA WITH CAT STUCK IN TREE,Cat,Outdoor,Animal rescue from height,Wandsworth
2012,1,1,260,SEAGULL TRAPPED IN TREE,Bird,Outdoor,Animal rescue from height,Westminster
2012,1,1,260,ASSIST RSPCA WITH SMALL ANIMAL RESCUE,Bird,Outdoor Structure,Animal rescue from height,Ealing
2012,1,1,260,CAT STUCK UNDERNEATH FLOOR BOARDS,Cat,Dwelling,Other animal assistance,Enfield
2012,1,1,260,KITTENS TRAPPED UNDER FLOORBOARDS,Cat,Dwelling,Other animal assistance,Croydon
2012,1,2,520,CAT TRAPPED BETWEEN FENCES,Cat,Outdoor,Other animal assistance,Wandsworth
2012,1,1,260,CAT TRAPPED BETWEEN HOUSES,Cat,Dwelling,Animal rescue from below ground,Hounslow
2012,1,1,260,DEER TRAPPED BETWEEN METAL AND WOODEN FENC E,Deer,Outdoor,Other animal assistance,Hillingdon
2012,1,1,260,CAT STUCK UNDER FLOOR BOARD,Cat,Dwelling,Animal rescue from below ground,Ealing
2012,1,1,260,ASSIST RSPCA WITH CAT UNDER FLOOR BOARDS,Cat,Dwelling,Animal rescue from below ground,Ealing
2012,1,1,260,ASSIST RSPCA WITH CAT STUCK UP TREE,Cat,Dwelling,Other animal assistance,Hammersmith and Fulham
2012,1,1,260,CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Waltham Forest
2012,1,1,260,DEER TRAPPED IN FENCE,Deer,Outdoor Structure,Other animal assistance,Havering
2012,1,1,260,ASSIST RSPCA WITH CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Islington
2012,1,1,260,CAT TRAPPED,Cat,Dwelling,Other animal assistance,Newham
2012,1,2,520,ASSIST RSPCA WITH HERON TRAPPED IN TREE WATER LEVEL RESCUE TWO,Bird,Outdoor,Animal rescue from height,Hillingdon
2012,1,1,260,CAT STUCK ON ROOF OF VICTORIAN TERRACE,Cat,Dwelling,Animal rescue from height,Merton
2012,1,1,260,DOG TRAPPED DOWN FOX HOLE IN GARDEN,Dog,Outdoor,Animal rescue from below ground,Ealing
2012,1,1,260,ASSIST RSPCA WITH CAT ON ROOF,Cat,Dwelling,Animal rescue from height,Croydon
2012,1,1,260,ASSIST RSPCA WITH CAT STUCK UP A TREE,Cat,Outdoor,Animal rescue from height,Brent
2012,1,1,260,CAT STUCK ON ROOF,Cat,Dwelling,Animal rescue from height,Hounslow
2012,1,1,260,INJURED SQUIRREL IN TREE,Squirrel,Outdoor,Animal rescue from height,Hackney
2012,1,1,260,KITTEN STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Enfield
2012,2,3,780,DOG TRAPPED UNDER CABIN,Dog,Non Residential,Other animal assistance,Greenwich
2012,1,1,260,CAT STUCK IN CHIMNEY,Cat,Dwelling,Animal rescue from height,Brent
2012,1,1,260,CAT STUCK IN HOLLOW ON ROOF,Cat,Non Residential,Animal rescue from height,Waltham Forest
2012,1,2,520,KITTENS STUCK IN WALL,Cat,Dwelling,Other animal assistance,Croydon
2012,1,1,260,SWAN TRAPPED IN WIRE FENCE,Bird,Outdoor,Other animal assistance,Waltham Forest
2012,1,1,260,KITTEN STUCK ON SCAFFOLDING,Cat,Dwelling,Animal rescue from height,Southwark
2012,1,1,260,ASSIST RSPCA WITH CAT STUCK IN TREE,Cat,Dwelling,Animal rescue from height,Lambeth
2012,1,1,260,CAT TRAPPED IN GARAGE,Cat,Non Residential,Other animal assistance,Harrow
2012,1,1,260,CAT STUCK BETWEEN TWO WALLS,Cat,Dwelling,Other animal assistance,Bexley
2012,1,1,260,DOG TRAPPED ON MUD BANK OF RIVER THAMES,Dog,Outdoor,Animal rescue from water,Hounslow
2012,1,1,260,INJURED CAT ON ROOF,Cat,Dwelling,Animal rescue from height,Wandsworth
2012,1,1,260,CAT TRAPPED IN CHIMNEY,Cat,Dwelling,Other animal assistance,Hammersmith and Fulham
2012,1,1,260,CAT TRAPPED IN STAIRWELL,Cat,Dwelling,Animal rescue from below ground,Camden
2012,1,1,260,SPARROW HAWK CAUGHT IN NETTING,Bird,Non Residential,Animal rescue from height,Westminster
2012,1,1,260,DOG STUCK IN METAL FENCE,Dog,Outdoor Structure,Other animal assistance,Enfield
2012,1,2,520,DEER STUCK IN RAILINGS,Deer,Outdoor,Other animal assistance,Croydon
2012,1,1,260,CAT TRAPPED BEHIND UNIT,Cat,Dwelling,Animal rescue from water,Brent
2012,1,1,260,CAT TRAPPED BETWEEN FENCE,Cat,Dwelling,Animal rescue from below ground,Ealing
2012,1,1,260,BIRD TRAPPED IN CHIMNEY,Bird,Dwelling,Animal rescue from below ground,Merton
2012,1,1,260,PIGEON TRAPPED IN TREE,Bird,Outdoor,Animal rescue from height,Tower Hamlets
2012,1,1,260,BIRD WITH LEG TRAPPED IN WIRE,Bird,Outdoor,Animal rescue from height,Croydon
2012,1,1,260,TO ASSIST RSPCA WITH CAT STUCK ON ROOF,Cat,Dwelling,Animal rescue from height,Greenwich
2012,1,1,260,CAT TRAPPED IN ARCHWAY,Cat,Outdoor,Animal rescue from height,Kingston upon Thames
2012,1,1,260,BIRD TRAPPED IN TREE BY STRING,Bird,Outdoor,Animal rescue from height,Barnet
2012,1,1,260,CAT STUCK IN GENERATOR IN ALLEYWAY REAR OF,Cat,Non Residential,Other animal assistance,Havering
2012,1,1,260,CAT TRAPPED IN GUTTERING,Cat,Dwelling,Animal rescue from height,Havering
2012,1,1,260,ASSIST RSPCA WITH TRAPPED BIRD,Bird,Dwelling,Animal rescue from height,Islington
2012,1,1,260,CROW TRAPPED IN TREE,Bird,Outdoor,Animal rescue from height,Redbridge
2012,1,1,260,PIGEON TRAPPED IN NETTING,Bird,Outdoor Structure,Animal rescue from height,Hackney
2012,1,2,520,DUCK STUCK IN PIPEWORK,Bird,Non Residential,Other animal assistance,Hounslow
2012,1,1,260,KITTEN TRAPPED IN BASEMENT GAP,Cat,Dwelling,Animal rescue from below ground,Camden
2012,1,1,260,ASSIST RSPCA WITH CAT STUCK ON ROOF,Cat,Dwelling,Animal rescue from height,Newham
2012,1,2,520,KITTEN TRAPPED UNDER FLOORBOARDS,Cat,Dwelling,Animal rescue from below ground,Camden
2012,1,1,260,ASSIST RSPCA WITH PIGEON STUCK IN BRANCHES,Bird,Outdoor Structure,Animal rescue from height,Tower Hamlets
2012,1,1,260,ASSIST RSPCA WITH PIGEON TRAPPED IN WIRE,Bird,Outdoor,Animal rescue from height,Bexley
2012,1,1,260,BIRD TRAPPED IN CHIMNEY,Bird,Dwelling,Animal rescue from height,Harrow
2012,1,2,520,DOG TRAPPED IN CAR,Dog,Road Vehicle,Other animal assistance,Richmond upon Thames
2012,1,1,260,DOVE TRAPPED IN GUTTERING,Bird,Dwelling,Animal rescue from height,Hillingdon
2012,1,1,260,KITTEN TRAPPED IN STORAGE CONTAINER,Cat,Outdoor Structure,Other animal assistance,Kingston upon Thames
2012,1,2,520,CAT TRAPPED DOWN HOLE,Cat,Dwelling,Animal rescue from below ground,Hackney
2012,1,1,260,ASSIST RSPCA WITH FOX  TRAPPED IN FENCE,Fox,Outdoor Structure,Other animal assistance,Havering
2012,1,1,260,CAT STUCK UP A TELEGRAPH POLE,Cat,Outdoor Structure,Animal rescue from height,Redbridge
2012,1,2,520,CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Harrow
2012,1,1,260,CAT TRAPPED UNDER FLOORBOARDS IN HALLWAY AREA,Cat,Dwelling,Animal rescue from below ground,Haringey
2012,1,1,260,ASSIST RSPCA WITH CAT IN TREE,Cat,Outdoor,Animal rescue from height,Sutton
2012,1,2,520,DOG STUCK UNDER CONCRETE BASE IN PARK,Dog,Non Residential,Animal rescue from below ground,Merton
2012,1,1,260,KITTEN TRAPPED BETWEEN WALL AND RAILWAY TRACK,Cat,Outdoor,Other animal assistance,Greenwich
2012,1,1,260,DOG WITH HEAD TRAPPED IN RAILINGS,Dog,Outdoor,Animal rescue from height,Greenwich
2012,1,1,260,CAT TRAPPED ON LEDGE,Cat,Dwelling,Animal rescue from height,Wandsworth
2012,1,1,260,CAT TRAPPED IN ROOF,Cat,Dwelling,Animal rescue from below ground,Hammersmith and Fulham
2012,1,1,260,ASSIST RSPCA WITH TRAPPED BIRD,Bird,Dwelling,Animal rescue from height,Southwark
2012,1,1,260,CAT STUCK IN FENCE,Cat,Outdoor Structure,Animal rescue from height,Brent
2012,1,1,260,FOX CUB TRAPPED IN FENCE,Fox,Outdoor,Other animal assistance,Harrow
2012,1,1,260,ASSIST RSPCA WITH BIRD CAUGHT IN NETTING,Bird,Non Residential,Animal rescue from height,Richmond upon Thames
2012,1,1,260,DOG WITH HEAD TRAPPED IN HOLE,Dog,Dwelling,Other animal assistance,Harrow
2012,1,1,260,ASSIST RSPCA WITH PIGEON TRAPPED IN MESH,Bird,Dwelling,Animal rescue from height,Sutton
2012,1,1,260,BIRD TRAPPED BEHIND FIREPLACE,Bird,Dwelling,Animal rescue from height,Bromley
2012,1,1,260,CAT STUCK IN HOLE,Cat,Dwelling,Animal rescue from below ground,Hammersmith and Fulham
2012,1,1,260,ASSIST RSPCA WITH RESCUE OF CAT,Cat,Non Residential,Other animal assistance,Haringey
2012,1,1,260,DOG TRAPPED IN FOXHOLE,Dog,Outdoor,Animal rescue from below ground,Kensington and Chelsea
2012,1,1,260,PIGEON STUCK IN GATE FRAME,Bird,Dwelling,Animal rescue from height,Lambeth
2012,1,1,260,HORSE TRAPPED IN MUD,Horse,Outdoor,Animal rescue from water,Havering
2012,1,1,260,CAT TRAPPED UNDER UNITS,Cat,Dwelling,Other animal assistance,Wandsworth
2012,1,1,260,PIGEON CAUGHT IN NETTING,Bird,Dwelling,Animal rescue from height,Waltham Forest
2012,1,1,260,CAT STUCK ON WINDOWLEDGE,Cat,Dwelling,Animal rescue from height,Bromley
2012,1,1,260,ASSIST RSPCA WITH CAT STUCK ON THIRD FLOOR,Cat,Dwelling,Animal rescue from height,Brent
2012,1,1,260,ASSIST RSPCA WITH CAT STUCK IN TREE,Cat,Outdoor,Animal rescue from height,Bexley
2012,1,1,260,CAT POSSIBLY TRAPPED UNDER FALLEN TREE,Cat,Dwelling,Other animal assistance,Barnet
2012,1,4,1040,CAT TRAPPED BEWTEEN TWO WALLS,Cat,Outdoor,Other animal assistance,Richmond upon Thames
2012,1,1,260,CAT STUCK IN BASEMENT,Cat,Dwelling,Animal rescue from below ground,Islington
2012,1,1,260,KITTEN TRAPPED IN CAR ENGINE,Cat,Road Vehicle,Other animal assistance,Waltham Forest
2012,1,2,520,RUNNING CALL TO DEER TRAPPED IN WOODED AREA,Deer,Outdoor,Other animal assistance,Bromley
2012,1,2,520,HORSE IN PRECARIOUS POSITION,Horse,Non Residential,Other animal assistance,Bromley
2012,1,1,260,BIRD TRAPPED IN NETTING,Bird,Dwelling,Animal rescue from height,Hammersmith and Fulham
2012,1,1,260,CAT TRAPPED BETWEEN WALLS,Cat,Dwelling,Animal rescue from below ground,Harrow
2012,1,1,260,DOG IN RIVER,Dog,Outdoor,Animal rescue from water,Wandsworth
2012,1,1,260,CAT STUCK ON ROOF,Cat,Dwelling,Animal rescue from height,Hillingdon
2012,1,4,1040,DOG TRAPPED IN BADGER SETT,Dog,Outdoor,Other animal assistance,Croydon
2012,1,1,260,CAT TRAPPED ON  ROOF,Cat,Dwelling,Animal rescue from height,Richmond upon Thames
2012,1,1,260,BIRD TRAPPED IN NEETING,Bird,Dwelling,Animal rescue from height,Redbridge
2012,1,1,260,DOG TRAPPED UNDER STEPS OF BUILDING,Dog,Non Residential,Other animal assistance,Bromley
2012,1,1,260,BIRD TRAPPED IN DRAINPIPE,Bird,Dwelling,Other animal assistance,Barking and Dagenham
2012,1,1,260,CAT WITH PAW STUCK IN WINDOW HINGE,Cat,Dwelling,Other animal assistance,Wandsworth
2012,1,1,260,CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Barking and Dagenham
2012,1,1,260,DEER TRAPPED IN METAL FENCE,Deer,Outdoor,Other animal assistance,Barnet
2012,1,1,260,BIRDS CAUGHT IN NETTING,Bird,Non Residential,Animal rescue from height,Westminster
2012,1,1,260,DOG IN PRECARIOUS POSITION,Dog,Dwelling,Animal rescue from height,Newham
2012,1,1,260,KITTEN STUCK BEHIND CUPBOARD,Cat,Dwelling,Other animal assistance,Enfield
2012,1,1,260,KITTEN TRAPPED IN RECLINING CHAIR,Cat,Dwelling,Other animal assistance,Croydon
2012,1,1,260,DOG STUCK IN HOLE,Dog,Outdoor,Animal rescue from below ground,Croydon
2012,1,1,260,CAT STUCK ON LEDGE,Cat,Dwelling,Animal rescue from height,Wandsworth
2012,1,1,260,BIRD TRAPPED IN TREE,Bird,Outdoor,Animal rescue from height,Brent
2012,1,1,260,BIRD TRAPPED IN SLIDING DOORS,Bird,Dwelling,Other animal assistance,Southwark
2012,1,1,260,DOG STUCK IN METAL RAILINGS,Dog,Outdoor,Other animal assistance,Greenwich
2012,1,1,260,KITTEN TRAPPED IN BRANCH OF TREE,Cat,Outdoor,Animal rescue from height,Lambeth
2012,1,1,260,CAT TRAPPED UNDER GRILL,Cat,Outdoor Structure,Other animal assistance,Tower Hamlets
2012,1,1,260,INJURED DOG TRAPPED BEHIND FENCE,Dog,Outdoor,Other animal assistance,Hillingdon
2012,1,1,260,ASSIST RSPCA WITH CAT STUCK UP TREE,Cat,Outdoor,Animal rescue from height,Bromley
2012,1,1,260,SQUIRREL TRAPPED IN WIRE,Squirrel,Non Residential,Other animal assistance,Merton
2012,1,1,260,DOG TRAPPED IN BED,Dog,Dwelling,Other animal assistance,Lambeth
2012,1,1,260,BIRD TRAPPED IN NETTING,Bird,Non Residential,Animal rescue from height,Southwark
2012,1,1,260,RUNNING CALL TO DOG TRAPPED BEHIND WALL,Dog,Outdoor,Other animal assistance,Croydon
2012,1,1,260,CAT STUCK IN DRAIN,Cat,Dwelling,Animal rescue from below ground,Croydon
2012,1,1,260,CAT STUCK ON ROOF,Cat,Dwelling,Animal rescue from height,Newham
2012,1,1,260,FOX STUCK BETWEEN TWO FENCES,Fox,Dwelling,Other animal assistance,Waltham Forest
2012,1,1,260,PIGEON STUCK BEHIND CHIMNEY,Bird,Dwelling,Other animal assistance,Hounslow
2012,1,1,260,CAT TRAPPED UNDER FLOORBOARDS,Cat,Dwelling,Other animal assistance,Lambeth
2012,1,1,260,RUNNING CALL TO CAT STUCK IN TREE,Cat,Outdoor,Other animal assistance,Croydon
